,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
29,,2019-11-12 16:41:26,2019-11-08,HBAN,Maloney Nancy E,"EVP, Controller",S - Sale,$14.87,"-21,558","49,151",-30%,"-$320,524",,,,
30,D,2019-11-08 16:09:15,2019-11-07,HBAN,Thompson Mark E,Senior EVP of Principal Sub.,S - Sale+OE,$15.06,"-17,337","642,545",-3%,"-$261,098",,,,
31,D,2019-11-05 07:36:05,2019-11-01,HBAN,Remiker Richard,Sr. EVP of Principal Sub,S - Sale+OE,$14.32,"-29,405","331,039",-8%,"-$421,080",,,,
32,,2019-10-31 16:03:58,2019-10-30,HBAN,Houston Helga,Senior Exec. V. P.,S - Sale,$14.23,"-14,055","472,796",-3%,"-$200,011",,,,
33,,2019-10-30 16:06:09,2019-10-29,HBAN,Syal Rajeev,SEVP,S - Sale,$14.50,"-25,167","182,143",-12%,"-$364,922",,,,
34,,2019-07-30 16:21:38,2019-07-29,HBAN,Maloney Nancy E,"EVP, Controller",S - Sale,$14.57,"-2,604","80,103",-3%,"-$37,940",,,,
35,,2019-05-20 16:10:52,2019-05-17,HBAN,Heller Paul G,"Sr. EVP, Chief Technology Off",S - Sale,$13.08,"-33,772","458,479",-7%,"-$441,805",,,,
36,,2019-05-20 16:08:45,2019-05-17,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$13.33,"+18,000","5,754,131",0%,"+$240,019",,,,
37,D,2019-05-08 16:01:36,2019-05-06,HBAN,Remiker Richard,Sr. EVP of Principal Sub,S - Sale+OE,$14.02,"-18,386","341,422",-5%,"-$257,680",,,,
38,,2019-04-30 16:28:45,2019-04-29,HBAN,Thompson Mark E,Senior EVP of Principal Sub.,S - Sale,$13.97,"-20,000","703,358",-3%,"-$279,400",,,,
39,,2019-02-13 08:02:41,2019-02-11,HBAN,Neumeyer Daniel J.,Sr. EVP of Principal Subsidiar,S - Sale,$13.71,"-60,000","369,423",-14%,"-$822,300",,,,
40,D,2019-01-29 17:04:21,2019-01-28,HBAN,Thompson Mark E,Senior EVP of Principal Sub.,S - Sale+OE,$13.49,"-18,510","707,166",-3%,"-$249,700",,,,
