,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
154,D,2012-10-02 16:07:54,2012-10-01,PKI,Friel Robert F,"Pres, CEO",S - Sale+OE,$29.52,"-50,565","510,114",-9%,"-$1,492,578",+1,+3,+8,+14
155,D,2012-09-14 16:09:01,2012-09-13,PKI,Friel Robert F,"Pres, CEO",S - Sale+OE,$29.00,"-50,565","510,114",-9%,"-$1,466,385",-1,-1,-2,+16
156,D,2012-09-12 16:18:14,2012-09-10,PKI,Okun Andrew,See Remarks,S - Sale+OE,$28.50,"-4,667","13,791",-25%,"-$133,010",+2,+5,+2,+23
157,D,2012-09-05 16:11:47,2012-09-04,PKI,Letcher John R,"SVP, HR",S - Sale+OE,$27.28,"-5,000","31,273",-14%,"-$136,400",+3,+4,+8,+30
158,,2012-08-14 16:20:12,2012-08-13,PKI,Sicchitano Kenton J,Dir,S - Sale,$27.77,-750,"37,433",-2%,"-$20,830",0,-1,+4,+26
159,D,2012-08-13 13:21:58,2012-08-09,PKI,Sicchitano Kenton J,Dir,S - Sale+OE,$27.93,"-9,454","38,183",-20%,"-$264,060",0,-2,+3,+25
160,,2012-08-08 14:21:08,2012-08-07,PKI,Friel Robert F,"Pres, CEO",S - Sale,$28.00,"-50,000","510,114",-9%,"-$1,400,000",0,-2,+1,+25
161,D,2012-04-03 13:59:22,2012-04-02,PKI,Tenney Maurice H.,See Remarks,S - Sale+OE,$28.00,"-5,000","23,711",-17%,"-$140,000",-1,-7,+1,+6
162,D,2012-03-29 09:33:53,2012-03-27,PKI,Okun Andrew,"VP, Chief Accounting Officer",S - Sale+OE,$28.00,"-2,334","15,695",-13%,"-$65,352",0,-1,0,+7
163,D,2012-03-28 09:39:43,2012-03-26,PKI,Tenney Maurice H.,See Remarks,S - Sale+OE,$27.50,"-5,000","23,711",-17%,"-$137,500",-1,-1,-3,+7
164,D,2012-02-22 14:36:38,2012-02-21,PKI,Mullen James C,Dir,S - Sale+OE,$26.85,"-5,865","36,335",-14%,"-$157,481",+1,+2,+2,+3
165,D,2012-02-21 12:25:38,2012-02-17,PKI,Lopardo Nicholas A,Dir,S - Sale+OE,$26.86,"-5,865","65,015",-8%,"-$157,528",-1,+1,+1,+2
166,D,2012-02-17 16:56:11,2012-02-16,PKI,Schmergel Gabriel,Dir,S - Sale+OE,$26.72,"-12,294","48,012",-20%,"-$328,459",-1,+1,+1,+2
167,D,2012-02-15 16:08:26,2012-02-14,PKI,Tod G Robert,Dir,S - Sale+OE,$25.99,"-15,865","42,824",-27%,"-$412,347",+2,+2,+3,+5
168,D,2012-02-10 15:17:04,2012-02-08,PKI,Sato Vicki L,Dir,S - Sale+OE,$26.13,"-5,865","38,527",-13%,"-$153,252",-2,+1,0,+6
169,D,2012-02-10 15:12:22,2012-02-09,PKI,Schmergel Gabriel,Dir,S - Sale+OE,$26.42,"-5,865","48,012",-11%,"-$154,924",-2,+1,0,+6
170,D,2012-02-09 17:03:37,2011-12-30,PKI,Wilson Frank Anders,"SVP, CFO",P - Purchase,$20.02,+118,"41,143",0%,"+$2,362",-2,0,+1,+6
171,D,2012-02-07 13:21:08,2012-02-03,PKI,Okun Andrew,"VP, Chief Accounting Officer",S - Sale+OE,$26.41,"-3,334","10,753",-24%,"-$88,051",+1,0,+1,+6
172,D,2012-01-18 15:51:57,2012-01-17,PKI,Sicchitano Kenton J,Dir,S - Sale+OE,$22.54,"-5,865","37,617",-13%,"-$132,197",+2,+5,+17,+9
173,,2011-12-01 13:02:01,2011-11-30,PKI,Tod G Robert,Dir,S - Sale,$18.68,"-2,500","52,824",-5%,"-$46,703",0,+2,+6,+37
174,,2011-11-15 11:30:11,2011-11-11,PKI,Tod G Robert,Dir,S - Sale,$19.64,"-2,500","55,324",-4%,"-$49,103",+1,-6,-7,+35
