,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
411,,2016-05-12 20:08:08,2016-05-10,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$67.65,"-5,000","95,494",-5%,"-$338,271",+1,+2,+10,+29
412,M,2016-05-12 19:10:04,2016-05-10,ANET,"2010 David R Cheriton Irrevocable Trust Dtd July 27, 2010",10%,S - Sale,$67.86,"-394,465","8,181,440",-5%,"-$26,769,290",+1,+2,+10,+29
413,,2016-05-11 17:49:28,2016-05-09,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$65.46,"-14,964","1,595,150",-1%,"-$979,583",-1,-1,+12,+27
414,,2016-04-19 20:16:41,2016-04-15,ANET,Sadana Anshul,"SVP, Customer Engineering",S - Sale,$63.36,"-10,000","348,335",-3%,"-$633,601",+1,+4,+6,+27
415,,2016-03-01 17:37:50,2016-02-29,ANET,"2010 David R Cheriton Irrevocable Trust Dtd July 27, 2010",10%,S - Sale,$69.12,"-31,408","8,575,905",0%,"-$2,171,003",-4,-7,-10,+14
416,,2016-01-04 20:05:28,2015-12-30,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$78.21,"-1,150","103,741",-1%,"-$89,937",+1,-11,-25,-18
417,,2015-12-30 19:21:55,2015-12-28,ANET,Sadana Anshul,"SVP, Customer Engineering",S - Sale,$78.04,"-10,000","357,679",-3%,"-$780,367",-1,-7,-24,-19
418,,2015-12-28 18:38:22,2015-12-23,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$73.15,"-1,150","104,891",-1%,"-$84,119",+1,-1,-23,-23
419,,2015-12-18 11:39:36,2015-12-16,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$71.27,"-1,150","106,041",-1%,"-$81,957",-4,+3,-13,0
420,M,2015-12-14 21:56:55,2015-12-10,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$70.23,"-14,520","6,362,664",0%,"-$1,019,682",+2,0,-8,+3
421,,2015-12-11 12:21:12,2015-12-09,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$72.80,"-11,900","6,377,184",0%,"-$866,278",-4,+3,-6,+2
422,,2015-12-11 12:20:48,2015-12-09,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$72.19,"-1,150","107,191",-1%,"-$83,019",-4,+3,-6,+2
423,,2015-12-10 18:54:02,2015-12-08,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$72.67,"-2,380","6,389,084",0%,"-$172,951",-4,+2,-3,+4
424,,2015-12-09 16:33:40,2015-12-07,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$73.44,"-14,300","6,391,464",0%,"-$1,050,202",-2,0,-4,+4
425,,2015-12-04 17:12:36,2015-12-02,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$75.12,"-1,150","108,341",-1%,"-$86,390",0,-5,+5,+1
426,,2015-12-04 17:08:34,2015-12-02,ANET,Sadana Anshul,"SVP, Customer Engineering",S - Sale,$75.00,"-4,609","367,679",-1%,"-$345,675",0,-5,+5,+1
427,,2015-12-01 17:47:01,2015-11-27,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$73.22,"-14,280","6,405,764",0%,"-$1,045,574",+1,0,+6,0
428,D,2015-11-27 15:43:55,2015-11-24,ANET,Scheinman Daniel,Dir,S - Sale+OE,$74.78,"-2,000","50,000",-4%,"-$149,556",-1,+2,+6,-1
429,,2015-11-25 18:55:26,2015-11-25,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$73.81,"-1,150","109,491",-1%,"-$84,877",-1,+2,+2,-2
430,,2015-11-25 18:54:41,2015-11-25,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$74.27,"-11,900","6,420,044",0%,"-$883,864",-1,+2,+2,-2
431,,2015-11-25 18:26:18,2015-11-24,ANET,Sadana Anshul,"SVP, Customer Engineering",S - Sale,$75.00,-391,"372,288",0%,"-$29,325",-1,+2,+2,-2
432,,2015-11-25 15:00:35,2015-11-24,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$73.47,"-2,380","6,431,944",0%,"-$174,860",-1,+1,0,-4
433,,2015-11-24 15:35:49,2015-11-23,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$71.74,"-14,285","6,434,324",0%,"-$1,024,774",+1,0,+1,-3
434,,2015-11-19 18:17:52,2015-11-17,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$69.00,"-28,560","6,448,609",0%,"-$1,970,640",0,+3,-2,-2
435,,2015-11-19 18:15:07,2015-11-18,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$69.20,"-1,150","110,641",-1%,"-$79,581",0,+3,-2,-2
436,,2015-11-12 15:44:15,2015-11-09,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$71.29,"-14,285","6,477,169",0%,"-$1,018,315",-2,+4,0,0
437,,2015-11-12 15:42:36,2015-11-11,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$67.85,"-1,150","111,791",-1%,"-$78,030",-2,+4,0,0
438,,2015-11-10 13:39:27,2015-11-06,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$69.01,"-162,805","6,491,454",-2%,"-$11,234,359",0,-1,+4,-2
439,,2015-11-05 18:24:50,2015-11-04,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$63.01,"-1,150","112,941",-1%,"-$72,463",+14,+8,+19,+8
440,,2015-10-29 10:55:55,2015-10-28,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$65.86,"-1,150","114,091",-1%,"-$75,743",-1,-5,+11,+1
441,,2015-10-23 11:09:29,2015-10-21,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$64.38,"-1,150","115,241",-1%,"-$74,032",+2,-3,+6,-2
442,,2015-10-15 17:01:06,2015-10-14,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$65.30,"-1,150","116,391",-1%,"-$75,093",0,-4,-2,-6
443,,2015-10-08 15:37:37,2015-10-07,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$66.96,"-1,150","117,541",-1%,"-$77,003",0,-3,-7,-3
444,,2015-10-08 14:42:03,2015-10-06,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$69.00,"-8,575","6,654,259",0%,"-$591,675",0,-3,-7,-3
445,,2015-10-01 14:22:55,2015-09-30,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$60.84,"-1,150","118,691",-1%,"-$69,966",0,+9,+6,+2
