,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
485,,2006-10-27 11:34:03,2006-10-26,LLY,Lilly Endowment Inc,10%,S - Sale,$56.83,"-1,400","141,355,804",0%,"-$79,562",0,-2,-6,+4
486,,2006-10-27 11:32:54,2006-10-26,LLY,Lilly Endowment Inc,10%,S - Sale,$56.98,"-77,600","2,147,483,647",0%,"-$4,421,477",0,-2,-6,+4
487,,2006-10-27 11:31:39,2006-10-26,LLY,Lilly Endowment Inc,10%,S - Sale,$57.29,"-71,000","2,147,483,647",0%,"-$4,067,636",0,-2,-6,+4
488,,2006-10-26 14:35:16,2006-10-25,LLY,Lilly Endowment Inc,10%,S - Sale,$57.37,"-77,500","1,698,340,748",0%,"-$4,446,531",0,-3,-6,+4
489,,2006-10-26 14:33:33,2006-10-25,LLY,Lilly Endowment Inc,10%,S - Sale,$57.51,"-82,500","2,147,483,647",0%,"-$4,744,396",0,-3,-6,+4
490,,2006-10-24 11:40:32,2006-10-20,LLY,Tallarigo Lorenzo,"Pres, Internat'l Opers.",S - Sale,$56.96,"-5,814","69,838",-8%,"-$331,162",0,-3,-6,+5
491,,2006-10-24 11:37:48,2006-10-20,LLY,Paul Steven M,"EVP, Science, Technology",S - Sale,$56.91,"-4,836","44,747",-10%,"-$275,217",0,-3,-6,+5
492,D,2006-09-19 14:12:44,2006-09-18,LLY,Hanish Arnold C,Chief Accounting Officer,S - Sale+OE,$54.78,"-1,250","18,902",-6%,"-$68,475",0,+3,+4,-1
493,,2006-09-14 11:55:17,2006-09-13,LLY,Lilly Endowment Inc,10%,S - Sale,$55.05,"-54,300","2,147,483,647",0%,"-$2,988,985",0,+1,+4,-4
494,,2006-09-14 11:53:20,2006-09-13,LLY,Lilly Endowment Inc,10%,S - Sale,$55.32,"-70,700","2,147,483,647",0%,"-$3,910,922",0,+1,+4,-4
495,,2006-09-11 13:02:48,2006-09-08,LLY,Lilly Endowment Inc,10%,S - Sale,$55.02,"-35,600","2,147,483,647",0%,"-$1,958,825",-2,-1,+4,-4
496,,2006-09-11 13:01:14,2006-09-08,LLY,Lilly Endowment Inc,10%,S - Sale,$55.26,"-64,400","2,147,483,647",0%,"-$3,558,624",-2,-1,+4,-4
497,,2006-09-07 11:29:37,2006-09-06,LLY,Lilly Endowment Inc,10%,S - Sale,$55.11,"-21,400","1,702,780,548",0%,"-$1,179,437",-1,0,+4,-4
498,,2006-09-07 11:27:47,2006-09-06,LLY,Lilly Endowment Inc,10%,S - Sale,$55.28,"-78,600","2,147,483,647",0%,"-$4,344,687",-1,0,+4,-4
