,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
106,,2013-07-09 17:07:34,2013-07-05,UNM,McCarthy Kevin P,"EVP, COO",S - Sale,$30.05,"-12,000","177,204",-6%,"-$360,589",0,0,-1,+10
107,,2013-06-26 17:46:56,2013-06-24,UNM,McCarthy Kevin P,"EVP, COO",S - Sale,$28.85,"-12,000","189,204",-6%,"-$346,143",+2,+2,+9,+20
108,,2013-06-03 18:24:15,2013-05-30,UNM,Goldsberry Ronald E,Dir,S - Sale,$28.31,"-5,937","26,504",-18%,"-$168,076",-1,+1,+4,+19
109,,2013-05-07 17:46:22,2013-05-03,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$27.77,"-75,000","819,675",-8%,"-$2,082,413",+1,+1,-2,+14
110,,2013-03-18 17:51:44,2013-03-15,UNM,Kinser Thomas,Dir,S - Sale,$27.71,"-1,840","43,320",-4%,"-$50,986",0,0,-2,+14
111,,2013-03-18 17:50:21,2013-03-14,UNM,McCarthy Kevin P,"EVP, COO",S - Sale,$27.48,"-25,000","200,292",-11%,"-$687,000",0,0,-2,+14
112,,2013-03-06 17:50:11,2013-03-05,UNM,Horn Randall C,"EVP, Pres, CEO, Colonial",S - Sale,$25.62,"-3,000","132,648",-2%,"-$76,845",0,+4,+4,+15
113,,2013-03-06 17:47:06,2013-03-04,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$25.00,"-75,000","894,631",-8%,"-$1,875,000",0,+4,+4,+15
114,,2013-03-01 17:52:17,2013-02-27,UNM,McKenney Richard P,"EVP, CFO",S - Sale,$24.12,"-25,000","221,813",-10%,"-$602,878",+2,+6,+14,+21
115,,2013-02-08 17:03:39,2013-02-06,UNM,McCarthy Kevin P,"EVP, COO",S - Sale,$24.00,"-17,500","190,931",-8%,"-$420,004",0,+1,+13,+29
116,,2013-01-07 17:56:20,2013-01-03,UNM,McCarthy Kevin P,"EVP, COO",S - Sale,$21.50,"-17,500","208,431",-8%,"-$376,250",-1,+2,+9,+42
117,,2012-12-21 16:22:28,2012-12-19,UNM,Goldsberry Ronald E,Dir,S - Sale,$21.25,"-4,983","27,863",-15%,"-$105,889",0,-2,+11,+38
118,,2012-11-08 17:27:10,2012-11-06,UNM,Goldsberry Ronald E,Dir,S - Sale,$21.00,"-4,983","32,696",-13%,"-$104,643",0,-2,+6,+44
119,,2012-11-06 16:51:29,2012-11-02,UNM,McCarthy Kevin P,"EVP, COO",S - Sale,$20.36,"-40,000","224,177",-15%,"-$814,572",-4,-7,-1,+37
