,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
91,D,2017-11-02 18:59:00,2017-11-01,HPE,Stonesifer Timothy C.,"EVP, CFO",S - Sale+OE,$13.79,"-56,170","121,464",-32%,"-$774,534",,,,
92,D,2017-11-02 18:58:44,2017-11-01,HPE,Schultz John F,"EVP, GC, SEC",S - Sale+OE,$13.80,"-51,490","127,476",-29%,"-$710,680",,,,
93,D,2017-11-02 18:58:25,2017-11-01,HPE,Neri Antonio F,"EVP, GM EG",S - Sale+OE,$13.81,"-78,210","96,313",-45%,"-$1,079,744",,,,
94,D,2017-11-02 18:58:08,2017-11-01,HPE,May Alan Richard,"EVP, HR",S - Sale+OE,$13.78,"-36,080","101,849",-26%,"-$497,244",,,,
95,D,2017-11-02 18:57:44,2017-11-02,HPE,Gomez Henry,"EVP, CM, CO",S - Sale+OE,$13.53,"-55,200","58,329",-49%,"-$746,839",,,,
96,D,2017-09-28 16:32:40,2017-09-26,HPE,Gomez Henry,"EVP, CM, CO",S - Sale+OE,$14.87,"-494,360",0,-100%,"-$7,351,133",,,,
97,D,2017-09-26 18:05:53,2017-09-22,HPE,Whitman Margaret C,CEO,S - Sale+OE,$14.27,"-1,494,094","767,665",-66%,"-$21,320,721",,,,
98,D,2017-09-20 16:37:30,2017-09-18,HPE,Whitman Margaret C,CEO,S - Sale+OE,$13.67,"-249,023","767,665",-24%,"-$3,404,144",,,,
99,DM,2017-09-14 18:25:09,2017-09-13,HPE,Whitman Margaret C,CEO,S - Sale+OE,$13.14,"-249,052","767,665",-24%,"-$3,272,133",,,,
100,DM,2017-08-16 16:43:58,2017-08-15,HPE,Whitman Margaret C,CEO,S - Sale+OE,$17.64,"-389,668","767,665",-34%,"-$6,873,782",,,,
101,DM,2017-08-07 16:30:26,2017-08-03,HPE,Whitman Margaret C,CEO,S - Sale+OE,$17.40,"-251,268","767,665",-25%,"-$4,372,116",,,,
102,D,2017-08-03 16:39:44,2017-08-02,HPE,Whitman Margaret C,CEO,S - Sale+OE,$17.45,"-138,401","767,665",-15%,"-$2,415,623",,,,
103,DM,2017-07-27 17:20:16,2017-07-25,HPE,Whitman Margaret C,CEO,S - Sale+OE,$17.82,"-389,668","767,665",-34%,"-$6,943,786",,,,
104,,2017-07-24 18:52:42,2017-07-20,HPE,Hsu Christopher P,"EVP, GM Software",S - Sale,$17.67,"-15,333","15,333",-50%,"-$270,934",,,,
105,D,2017-07-20 17:16:38,2017-07-19,HPE,Whitman Margaret C,CEO,S - Sale+OE,$17.47,"-389,651","767,665",-34%,"-$6,807,203",,,,
106,DM,2017-07-13 16:55:45,2017-07-11,HPE,Whitman Margaret C,CEO,S - Sale+OE,$16.73,"-194,844","767,665",-20%,"-$3,259,740",,,,
107,D,2017-06-26 18:23:53,2017-06-22,HPE,Whitman Margaret C,CEO,S - Sale+OE,$16.71,"-62,652","767,665",-8%,"-$1,046,915",,,,
108,DM,2017-06-22 18:18:45,2017-06-20,HPE,Whitman Margaret C,CEO,S - Sale+OE,$16.71,"-132,192","767,665",-15%,"-$2,208,942",,,,
109,D,2017-05-31 17:51:47,2017-05-31,HPE,Hsu Christopher P,"EVP, GM Software",S - Sale+OE,$18.80,"-11,515",0,-100%,"-$216,482",,,,
110,D,2017-05-25 17:18:40,2017-05-25,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$18.99,"-6,460",0,-100%,"-$122,675",,,,
111,D,2017-05-16 18:30:17,2017-05-15,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale+OE,$18.90,"-20,344",0,-100%,"-$384,502",,,,
112,D,2017-05-12 16:30:22,2017-05-10,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale+OE,$18.99,"-63,447","20,344",-76%,"-$1,204,859",,,,
113,D,2017-05-12 16:29:52,2017-05-10,HPE,Hsu Christopher P,"EVP, GM Software",S - Sale+OE,$18.99,"-145,088",0,-100%,"-$2,755,221",,,,
114,D,2017-04-26 19:17:26,2017-04-24,HPE,Schultz John F,"EVP, GC, SEC",S - Sale+OE,$18.36,"-467,357","61,078",-88%,"-$8,579,740",0,0,,
115,D,2017-04-26 19:17:05,2017-04-24,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$18.23,"-31,695",0,-100%,"-$577,692",0,0,,
