,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
30,,2016-04-26 14:54:47,2016-04-22,WFC,Carroll David M,Senior Exec. VP,S - Sale,$50.28,"-62,300","426,392",-13%,"-$3,132,444",+1,0,-2,-9
31,,2016-03-14 14:28:44,2016-03-11,WFC,Dean Lloyd H,Dir,S - Sale,$49.93,"-2,210","40,984",-5%,"-$110,345",0,+1,-5,-1
32,,2016-03-11 13:21:16,2016-03-10,WFC,Sloan Timothy J,"Pres, COO",S - Sale,$48.16,"-10,000","533,642",-2%,"-$481,600",+3,+3,-3,+4
33,,2015-12-11 14:39:50,2015-12-11,WFC,Stumpf John G,"COB, CEO",S - Sale,$53.72,"-30,000","1,617,821",-2%,"-$1,611,600",-2,+2,-5,-10
34,,2015-12-11 14:29:56,2015-12-09,WFC,Loughlin Michael J,Sr. EVP,S - Sale,$54.48,"-20,000","222,395",-8%,"-$1,089,600",-2,+2,-5,-10
35,D,2015-10-23 14:31:35,2015-10-22,WFC,Sloan Timothy J,Sr. EVP,S - Sale+OE,$54.28,"-24,000","522,186",-4%,"-$1,302,720",+1,+2,+4,-5
36,D,2015-07-24 14:04:28,2015-07-23,WFC,Strother James M,Sr. EVP,S - Sale+OE,$58.28,"-31,000","181,727",-15%,"-$1,806,680",-1,0,-7,-15
37,,2015-06-04 14:13:56,2015-06-02,WFC,Loughlin Michael J,Sr. EVP,S - Sale,$55.98,"-20,000","210,553",-9%,"-$1,119,600",-1,+1,0,-1
38,,2015-05-15 14:10:21,2015-05-15,WFC,Sloan Timothy J,Sr. EVP,S - Sale,$56.00,"-50,000","505,101",-9%,"-$2,800,000",-1,0,+2,+1
39,,2015-05-08 13:47:58,2015-05-08,WFC,Rhein Kevin A,Sr. EVP,S - Sale,$55.27,"-17,500","214,982",-8%,"-$967,225",+2,+2,+2,+1
40,,2015-05-05 14:47:49,2015-05-04,WFC,Heid Michael J,EVP,S - Sale,$55.55,"-18,000","150,517",-11%,"-$999,900",0,0,+3,-2
41,,2015-05-01 14:05:35,2015-04-30,WFC,Heid Michael J,EVP,S - Sale,$55.06,"-19,000","168,473",-10%,"-$1,046,140",0,0,+2,+2
42,,2015-04-29 12:46:32,2015-04-27,WFC,Loughlin Michael J,Sr. EVP,S - Sale,$55.10,"-19,696","230,510",-8%,"-$1,085,250",0,+1,+2,-1
43,,2015-04-22 13:42:49,2015-04-21,WFC,Heid Michael J,EVP,S - Sale,$54.58,"-18,000","187,473",-9%,"-$982,440",+1,+2,+4,-2
