,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
109,DM,2018-01-31 20:11:49,2018-01-29,NKE,Sprunk Eric D,COO,S - Sale+OE,$67.66,"-100,000","141,709",-41%,"-$6,765,575",,,,
110,D,2018-01-09 21:19:35,2018-01-05,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$64.02,"-74,278","181,538",-29%,"-$4,754,958",,,,
111,DM,2018-01-04 19:19:13,2018-01-02,NKE,Slusher John F,"EVP, Global Sports Marketing",S - Sale+OE,$63.17,"-125,722","181,538",-41%,"-$7,942,350",,,,
112,D,2017-12-29 17:13:37,2017-12-27,NKE,Sprunk Eric D,COO,S - Sale+OE,$63.10,"-226,040","141,709",-61%,"-$14,262,204",,,,
113,DM,2017-12-19 18:32:44,2017-12-15,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$65.00,"-135,000","1,538,171",-8%,"-$8,775,000",,,,
114,D,2017-12-19 18:32:28,2017-12-15,NKE,Matheson Monique S.,EVP: Global HR,S - Sale+OE,$65.00,"-10,000","25,005",-29%,"-$650,000",,,,
115,D,2017-12-13 17:24:41,2017-12-11,NKE,Matheson Monique S.,EVP: Global HR,S - Sale+OE,$62.00,"-10,000","25,005",-29%,"-$620,000",,,,
116,D,2017-11-02 17:46:40,2017-11-01,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$55.03,"-135,000","1,538,171",-8%,"-$7,428,645",,,,
117,D,2017-09-18 19:03:31,2017-09-14,NKE,Rodgers Johnathan A,Dir,S - Sale+OE,$53.45,"-16,000","9,660",-62%,"-$855,206",,,,
118,,2017-07-31 19:46:30,2017-07-28,NKE,Sprunk Eric D,COO,S - Sale,$58.61,"-112,323","141,797",-44%,"-$6,583,453",,,,
119,DM,2017-07-24 19:22:33,2017-07-21,NKE,Campion Andrew,EVP: CFO,S - Sale+OE,$59.40,"-5,722","132,457",-4%,"-$339,868",,,,
120,,2017-07-18 17:57:54,2017-07-14,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale,$58.10,"-28,072","180,819",-13%,"-$1,631,087",,,,
121,D,2017-07-06 20:46:05,2017-07-05,NKE,Edwards Trevor A,"Pres, NIKE Brand",S - Sale+OE,$57.63,"-200,000","558,175",-26%,"-$11,525,280",,,,
122,D,2017-07-05 16:07:33,2017-06-30,NKE,Campion Andrew,EVP: CFO,S - Sale+OE,$56.68,"-96,243","25,683",-79%,"-$5,454,808",,,,
123,D,2017-07-05 16:07:17,2017-06-30,NKE,Sprunk Eric D,COO,S - Sale+OE,$59.00,"-50,000","252,354",-17%,"-$2,950,175",,,,
124,D,2017-06-05 17:09:23,2017-06-01,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$52.87,"-69,300","1,514,639",-4%,"-$3,664,113",,,,
125,D,2017-04-24 17:31:13,2017-04-20,NKE,Thompson John R Jr,Dir,S - Sale+OE,$56.45,"-14,000","74,420",-16%,"-$790,300",0,0,,
126,D,2017-04-19 17:15:50,2017-04-18,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,$56.00,"-65,000","212,532",-23%,"-$3,640,000",+1,-1,,
127,D,2017-04-18 18:08:27,2017-04-17,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$56.00,"-100,000","178,631",-36%,"-$5,600,000",0,-1,,
128,,2017-04-06 16:20:31,2017-04-04,NKE,Sprunk Eric D,COO,S - Sale,$55.56,-2,"252,354",0%,-$128,0,+1,-2,
129,D,2017-04-04 19:07:33,2017-04-03,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$55.50,"-100,000","1,901,211",-5%,"-$5,550,280",0,0,-1,
130,D,2017-03-30 17:47:19,2017-03-29,NKE,Sprunk Eric D,COO,S - Sale+OE,$57.00,"-50,000","252,478",-17%,"-$2,850,000",-1,-2,-1,
131,,2017-03-27 17:25:33,2017-03-24,NKE,Lechleiter John C,Dir,P - Purchase,$56.30,"+1,000","28,660",+4%,"+$56,301",+1,0,-1,
132,D,2017-03-27 17:25:19,2017-03-24,NKE,Sprunk Eric D,COO,S - Sale+OE,$55.67,"-50,000","252,478",-17%,"-$2,783,690",+1,0,-1,
133,D,2017-02-02 19:43:54,2017-02-01,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$52.94,"-100,000","1,901,211",-5%,"-$5,293,810",-1,+2,+8,
134,D,2017-01-31 18:34:45,2017-01-30,NKE,Ayre David J,EVP Global HR,S - Sale+OE,$53.08,"-200,000","172,068",-54%,"-$10,616,000",0,0,+9,
135,D,2017-01-05 17:24:10,2017-01-03,NKE,Ayre David J,EVP Global HR,S - Sale+OE,$52.39,"-200,000","172,068",-54%,"-$10,477,820",+2,-1,-1,
136,DM,2017-01-05 17:23:52,2017-01-03,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$52.13,"-136,000","178,430",-43%,"-$7,089,969",+2,-1,-1,
137,D,2016-11-02 17:53:20,2016-11-01,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$49.78,"-150,000","1,901,211",-7%,"-$7,467,568",0,+3,+2,+10
138,,2016-10-03 16:17:23,2016-09-30,NKE,Lechleiter John C,Dir,P - Purchase,$52.72,"+1,000","27,660",+4%,"+$52,717",-1,-2,-5,+6
139,D,2016-07-27 16:38:11,2016-07-26,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$57.75,"-72,696","178,181",-29%,"-$4,198,194",-1,-2,+8,-3
140,D,2016-07-26 17:11:26,2016-07-25,NKE,Krane Hilary K,"EVP: GC, CORP AFFAIR",S - Sale+OE,$56.99,"-100,000","217,088",-32%,"-$5,699,000",-1,-2,+6,-5
141,,2016-07-01 17:04:51,2016-07-01,NKE,Lechleiter John C,Dir,P - Purchase,$55.09,"+1,000","23,682",+4%,"+$55,090",-1,+2,0,-8
142,D,2016-05-02 17:41:15,2016-04-29,NKE,Sprunk Eric D,COO,S - Sale+OE,$58.82,"-135,764","252,414",-35%,"-$7,986,168",0,-2,-7,-13
143,D,2016-05-02 17:29:15,2016-04-28,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,$59.13,"-55,000","214,330",-20%,"-$3,251,908",0,-2,-7,-13
144,D,2016-05-02 17:18:56,2016-04-28,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$59.17,"-40,000","182,106",-18%,"-$2,366,952",0,-2,-7,-13
145,D,2016-04-27 19:58:06,2016-04-26,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$59.59,"-40,000","182,106",-18%,"-$2,383,600",-1,0,-6,-12
146,,2016-04-25 17:52:41,2016-04-21,NKE,Lechleiter John C,Dir,P - Purchase,$60.18,"+1,000","22,682",+5%,"+$60,180",+1,0,-5,-12
147,,2016-04-21 18:11:42,2016-04-19,NKE,Sprunk Eric D,COO,S - Sale,$59.56,"-1,133","252,224",0%,"-$67,502",-1,-1,-5,-14
148,D,2016-04-21 15:53:52,2016-04-20,NKE,Parker Mark G,"Pres, CEO",S - Sale+OE,$60.01,"-50,000","1,884,928",-3%,"-$3,000,320",+1,-1,-4,-14
149,D,2016-04-18 19:52:09,2016-04-14,NKE,Parker Mark G,"Pres, CEO",S - Sale+OE,$59.94,"-50,000","1,884,928",-3%,"-$2,997,185",0,0,-4,-12
150,D,2016-03-31 17:07:12,2016-03-29,NKE,Thompson John R Jr,Dir,S - Sale+OE,$61.63,"-28,000","70,944",-28%,"-$1,725,612",0,-2,-5,-9
151,D,2016-02-01 16:51:00,2016-01-29,NKE,Parker Mark G,"Pres, CEO",S - Sale+OE,$62.12,"-20,700","1,884,928",-1%,"-$1,285,824",-1,-10,0,-12
